uid,x,y
63524,121,75
63525,145,90
63526,90,133
63527,113,82
63528,129,81
63529,144,102
63530,165,46
63531,157,106
63532,70,14
63533,72,95
63534,111,101
63535,61,137
63536,125,85
63537,184,106
63538,117,101
63539,74,97
63540,76,14
63541,171,71
63542,83,132
63543,165,139
63544,171,136
63545,143,98
63546,85,98
63547,132,83
63548,107,107
63549,180,63
63550,35,1
63551,118,127
63552,52,1
63553,146,89
63554,76,12
63555,107,99
63556,108,92
63557,107,89
63558,85,2
63559,3,9
63560,97,120
63561,64,16
63562,137,41
63563,83,112
63564,192,48
63565,189,106
63566,94,26
63567,14,11
63568,122,90
63569,160,132
63570,180,57
63571,144,39
63572,108,38
63573,155,94
63574,189,181
63575,172,58
63576,191,82
63577,172,136
63578,174,122
63579,138,97
63580,174,95
63581,130,57
63582,127,141
63583,33,153
63584,124,92
63585,137,104
63586,183,55
63587,185,36
63588,96,111
63589,132,74
63590,156,43
63591,160,69
63592,165,89
63593,45,179
63594,103,103
63595,108,94
63596,78,132
63597,156,66
63598,182,22
63599,124,92
63600,102,98
63601,123,84
63602,146,93
63603,47,2
63604,164,72
63605,130,76
63606,82,88
63607,140,86
63608,13,4
63609,164,40
63610,119,139
63611,156,93
63612,180,82
63613,44,168
63614,96,95
63615,178,103
63616,113,94
63617,133,79
63618,40,173
63619,102,5
63620,121,80
63621,123,119
63622,163,25
63623,135,77
63624,168,92
63625,179,89
63626,172,58
63627,164,10
63628,121,94
63629,199,69
63630,148,88
63631,55,178
63632,137,144
63633,124,93
63634,129,73
63635,123,66
63636,105,74
63637,70,15
63638,116,88
63639,86,141
63640,191,181
63641,116,139
63642,72,85
63643,119,81
63644,129,79
63645,87,130
63646,95,16
63647,121,107
63648,140,119
63649,151,79
63650,94,133
63651,45,188
63652,116,52
63653,99,72
63654,143,121
63655,159,98
63656,108,104
63657,114,72
63658,132,3
63659,54,174
63660,178,48
63661,121,7
63662,130,64
63663,151,105
63664,118,83
63665,80,89
63666,88,26
63667,85,26
63668,135,76
63669,137,106
63670,137,102
63671,88,71
63672,173,84
63673,97,7
63674,140,66
63675,194,199
63676,128,86
63677,165,63
63678,80,19
63679,140,102
63680,100,75
63681,99,76
63682,119,18
63683,152,74
63684,186,45
63685,72,135
63686,188,41
63687,170,80
63688,169,56
63689,114,105
63690,91,131
63691,51,173
63692,145,27
63693,110,135
63694,140,85
63695,194,15
63696,177,112
63697,96,118
63698,44,178
63699,171,65
63700,110,101
63701,139,88
63702,131,64
63703,18,125
63704,129,111
63705,77,8
63706,53,177
63707,82,83
63708,176,18
63709,86,132
63710,9,25
63711,162,13
63712,22,136
63713,161,97
63714,73,102
63715,177,16
63716,199,12
63717,70,176
63718,98,82
63719,120,140
63720,136,106
63721,129,116
63722,124,46
63723,145,103
63724,127,76
63725,188,67
63726,130,4
63727,110,19
63728,181,75
63729,77,71
63730,180,48
63731,152,90
63732,137,105
63733,164,68
63734,130,95
63735,114,135
63736,173,52
63737,175,21
63738,57,188
63739,173,13
63740,1,41
63741,99,18
63742,107,128
63743,119,106
63744,140,80
63745,82,68
63746,88,105
63747,174,8
63748,151,42
63749,61,134
63750,96,134
63751,163,44
63752,149,91
63753,84,103
63754,44,1
63755,148,92
63756,179,60
63757,186,107
63758,145,65
63759,49,76
63760,53,6
63761,92,115
63762,137,109
63763,172,22
63764,69,93
63765,59,130
63766,99,74
63767,141,94
63768,141,116
63769,79,153
63770,99,98
63771,121,69
63772,48,186
63773,74,63
63774,196,6
63775,139,96
63776,117,32
63777,71,81
63778,177,91
63779,139,67
63780,184,21
63781,138,93
63782,124,95
63783,118,67
63784,153,69
63785,85,18
63786,112,61
63787,83,136
63788,179,17
63789,84,127
63790,111,65
63791,174,151
63792,52,190
63793,132,69
63794,96,112
63795,174,68
63796,130,97
63797,100,30
63798,74,63
63799,134,88
63800,184,111
63801,94,111
63802,138,46
63803,157,62
63804,141,83
63805,142,79
63806,169,131
63807,135,80
63808,132,81
63809,190,89
63810,138,97
63811,113,95
63812,194,121
63813,183,113
63814,194,99
63815,153,101
63816,140,95
63817,91,14
63818,86,82
63819,152,83
63820,130,79
63821,134,102
63822,76,84
63823,150,73
63824,178,40
63825,70,194
63826,154,69
63827,37,173
63828,127,25
63829,125,93
63830,103,28
63831,154,58
63832,79,106
63833,154,54
63834,135,82
63835,137,88
63836,140,119
63837,130,76
63838,88,25
63839,136,90
63840,153,76
63841,146,120
63842,105,33
63843,88,130
63844,168,84
63845,156,75
63846,102,31
63847,142,101
63848,129,61
63849,140,70
63850,59,174
63851,153,78
63852,174,126
63853,134,85
63854,155,65
63855,170,26
63856,151,57
63857,149,73
63858,100,111
63859,157,82
63860,80,85
63861,178,41
63862,32,136
63863,100,118
63864,105,82
63865,124,82
63866,124,63
63867,169,30
63868,168,124
63869,146,93
63870,157,67
63871,113,138
63872,160,50
63873,158,86
63874,149,74
63875,116,13
63876,108,121
63877,102,76
63878,178,115
63879,130,2
63880,95,134
63881,180,54
63882,81,199
63883,109,44
63884,121,3
63885,199,193
63886,84,94
63887,114,128
63888,91,98
63889,157,83
63890,121,89
63891,195,29
63892,133,47
63893,61,138
63894,133,92
63895,135,77
63896,84,116
63897,115,112
63898,107,95
63899,91,19
63900,170,123
63901,129,50
63902,180,87
63903,91,112
63904,138,92
63905,166,52
63906,74,135
63907,91,120
63908,144,56
63909,80,150
63910,165,43
63911,184,53
63912,29,162
63913,128,79
63914,120,105
63915,97,127
63916,152,113
63917,119,48
63918,110,121
63919,194,94
63920,69,94
63921,138,118
63922,138,84
63923,177,77
63924,141,67
63925,96,120
63926,113,119
63927,149,70
63928,177,91
63929,145,115
63930,60,123
63931,132,82
63932,193,44
63933,93,113
63934,27,155
63935,89,110
63936,116,64
63937,150,84
63938,125,44
63939,91,137
63940,114,95
63941,127,71
63942,95,107
63943,179,36
63944,69,105
63945,85,119
63946,83,26
63947,171,57
63948,122,109
63949,120,87
63950,160,32
63951,184,56
63952,105,76
63953,175,138
63954,127,80
63955,173,21
63956,140,92
63957,113,122
63958,65,85
63959,188,45
63960,125,85
63961,56,8
63962,65,176
63963,180,76
63964,92,102
63965,189,102
63966,132,82
63967,159,113
63968,121,80
63969,184,16
63970,131,93
63971,75,111
63972,55,136
63973,127,93
63974,179,65
63975,72,176
63976,179,34
63977,182,36
63978,107,88
63979,166,52
63980,124,83
63981,124,91
63982,141,92
63983,150,104
63984,163,45
63985,176,138
63986,177,92
63987,127,69
63988,122,81
63989,130,70
63990,129,63
63991,98,77
63992,194,62
63993,107,38
63994,86,14
63995,62,137
63996,170,21
63997,197,98
63998,133,104
63999,174,25
64000,156,88
64001,171,88
64002,127,27
64003,159,90
64004,160,64
64005,145,76
64006,183,110
64007,177,155
64008,90,101
64009,63,168
64010,164,69
64011,66,144
64012,61,11
64013,164,10
64014,100,101
64015,34,173
64016,92,137
64017,190,51
64018,77,129
64019,164,138
64020,74,13
64021,110,26
64022,129,71
64023,185,37
64024,146,85
64025,94,24
64026,79,112
64027,72,83
64028,17,7
64029,104,88
64030,17,8
64031,68,187
64032,130,61
64033,153,71
64034,135,74
64035,94,92
64036,185,55
64037,184,118
64038,172,187
64039,146,17
64040,172,120
64041,137,105
64042,71,178
64043,77,87
64044,90,15
64045,177,78
64046,162,28
64047,24,144
64048,121,87
64049,103,1
64050,75,82
64051,169,87
64052,171,54
64053,130,88
64054,105,143
64055,86,132
64056,94,136
64057,126,46
64058,172,38
64059,147,93
64060,132,93
64061,183,32
64062,121,133
64063,130,48
64064,134,69
64065,162,95
64066,104,132
64067,113,132
64068,63,151
64069,179,52
64070,155,75
64071,138,95
64072,101,80
64073,192,56
64074,40,2
64075,85,26
64076,85,6
64077,163,39
64078,97,20
64079,49,5
64080,96,104
64081,42,164
64082,67,139
64083,94,20
64084,85,66
64085,48,187
64086,103,94
64087,93,128
64088,107,90
64089,199,62
64090,161,49
64091,99,100
64092,85,100
64093,101,79
64094,151,90
64095,141,112
64096,21,9
64097,98,90
64098,111,45
64099,71,113
64100,122,141
64101,178,4
64102,108,89
64103,85,141
64104,93,85
64105,154,105
64106,77,89
64107,102,93
64108,125,70
64109,94,133
64110,116,64
64111,110,14
64112,122,168
64113,110,30
64114,94,133
64115,193,95
64116,173,120
64117,169,62
64118,22,1
64119,90,112
64120,136,76
64121,176,52
64122,90,126
64123,129,13
64124,132,64
64125,121,105
64126,87,25
64127,7,34
64128,77,116
64129,133,80
64130,169,74
64131,158,104
64132,95,95
64133,177,91
64134,133,62
64135,84,105
64136,121,126
64137,121,94
64138,128,71
64139,166,69
64140,157,96
64141,131,70
64142,66,84
64143,198,8
64144,80,67
64145,125,78
64146,128,79
64147,134,65
64148,119,69
64149,126,113
64150,97,109
64151,101,108
64152,116,96
64153,13,7
64154,138,99
64155,195,74
64156,182,93
64157,149,70
64158,80,65
64159,186,113
64160,48,179
64161,129,71
64162,95,137
64163,108,103
64164,174,74
64165,49,3
64166,148,72
64167,154,53
64168,66,172
64169,200,90
64170,174,86
64171,146,117
64172,141,55
64173,124,72
64174,128,166
64175,183,89
64176,166,24
64177,132,78
64178,92,135
64179,127,59
64180,127,109
64181,90,135
64182,88,71
64183,136,75
64184,149,51
64185,115,88
64186,154,82
64187,192,45
64188,199,194
64189,179,81
64190,133,63
64191,169,56
64192,136,101
64193,176,53
64194,118,86
64195,57,107
64196,116,71
64197,60,169
64198,134,68
64199,136,63
64200,82,134
64201,139,73
64202,161,50
64203,117,104
64204,116,19
64205,174,67
64206,166,51
64207,141,92
64208,143,125
64209,102,31
64210,138,76
64211,124,135
64212,185,45
64213,135,73
64214,116,121
64215,194,72
64216,75,82
64217,136,75
64218,115,82
64219,74,63
64220,128,66
64221,180,81
64222,127,62
64223,126,50
64224,96,117
64225,84,158
64226,177,111
64227,183,115
64228,141,50
64229,144,57
64230,43,164
64231,188,90
64232,198,75
64233,72,15
64234,113,82
64235,164,74
64236,188,109
64237,86,67
64238,118,97
64239,179,18
64240,10,97
64241,180,79
64242,151,102
64243,135,77
64244,127,84
64245,122,83
64246,178,45
64247,135,100
64248,138,100
64249,135,104
64250,117,29
64251,96,106
64252,74,84
64253,130,100
64254,182,86
64255,105,4
64256,125,128
64257,140,63
64258,98,12
64259,151,74
64260,41,94
64261,168,35
64262,152,69
64263,181,158
64264,189,38
64265,84,117
64266,134,100
64267,141,98
64268,103,102
64269,103,1
64270,135,104
64271,7,34
64272,158,66
64273,67,140
64274,36,1
64275,140,123
64276,49,184
64277,134,76
64278,82,87
64279,122,8
64280,145,87
64281,1,44
64282,83,137
64283,127,97
64284,176,26
64285,113,129
64286,180,49
64287,85,100
64288,63,175
64289,127,60
64290,194,32
64291,110,39
64292,177,77
64293,84,113
64294,140,97
64295,172,86
64296,124,95
64297,128,63
64298,57,167
64299,116,113
64300,123,131
64301,183,64
64302,32,179
64303,112,75
64304,140,50
64305,154,103
64306,55,178
64307,181,44
64308,124,92
64309,3,46
64310,41,2
64311,13,31
64312,130,63
64313,92,111
64314,78,132
64315,193,105
64316,169,57
64317,109,106
64318,184,21
64319,60,182
64320,136,88
64321,151,60
64322,119,116
64323,186,42
64324,144,50
64325,133,60
64326,178,90
64327,74,157
64328,171,149
64329,77,8
64330,128,87
64331,124,70
64332,136,107
64333,159,105
64334,124,90
64335,127,63
64336,114,83
64337,65,146
64338,78,103
64339,145,84
64340,169,72
64341,174,35
64342,180,59
64343,112,84
64344,163,49
64345,11,4
64346,155,115
64347,123,14
64348,118,129
64349,146,66
64350,83,114
64351,128,71
64352,52,188
64353,127,79
64354,100,23
64355,61,124
64356,110,11
64357,150,113
64358,145,126
64359,114,30
64360,144,59
64361,187,31
64362,125,97
64363,112,17
64364,100,100
64365,151,78
64366,138,69
64367,162,60
64368,135,77
64369,133,72
64370,180,104
64371,106,113
64372,128,57
64373,141,77
64374,182,73
64375,143,62
64376,174,122
64377,127,80
64378,12,7
64379,155,93
64380,123,83
64381,147,71
64382,103,28
64383,144,106
64384,132,78
64385,124,103
64386,122,81
64387,162,90
64388,40,172
64389,165,46
64390,154,95
64391,169,39
64392,122,82
64393,139,88
64394,115,98
64395,116,100
64396,57,190
64397,113,94
64398,108,99
64399,132,45
64400,135,82
64401,129,116
64402,43,196
64403,132,88
64404,154,64
64405,135,82
64406,174,30
64407,155,46
64408,150,93
64409,189,38
64410,86,90
64411,139,103
64412,115,125
64413,93,113
64414,113,85
64415,163,53
64416,119,94
64417,147,74
64418,163,84
64419,80,99
64420,163,51
64421,123,63
64422,151,95
64423,106,80
64424,135,116
64425,167,84
64426,121,130
64427,77,194
64428,161,87
64429,58,1
64430,103,88
64431,54,70
64432,101,123
64433,137,77
64434,134,81
64435,127,30
64436,167,148
64437,170,151
64438,89,73
64439,116,84
64440,146,115
64441,181,57
64442,146,87
64443,77,96
64444,97,138
64445,113,108
64446,195,65
64447,183,50
64448,126,70
64449,190,54
64450,116,138
64451,145,87
64452,197,68
64453,180,89
64454,99,19
64455,16,7
64456,94,118
64457,127,74
64458,71,164
64459,149,90
64460,132,105
64461,154,58
64462,106,107
64463,130,73
64464,66,83
64465,181,82
64466,91,134
64467,21,11
64468,167,46
64469,44,199
64470,44,1
64471,185,29
64472,179,54
64473,134,104
64474,134,83
64475,125,108
64476,172,127
64477,67,18
64478,31,147
64479,48,176
64480,144,84
64481,127,31
64482,194,32
64483,136,90
64484,147,93
64485,45,183
64486,88,15
64487,126,135
64488,139,100
64489,115,132
64490,103,28
64491,151,68
64492,165,59
64493,146,29
64494,158,74
64495,157,85
64496,176,17
64497,166,74
64498,126,114
64499,109,79
64500,123,115
64501,156,25
64502,133,67
64503,102,126
64504,188,42
64505,108,82
64506,107,132
64507,159,33
64508,171,19
64509,160,65
64510,90,131
64511,107,91
64512,168,39
64513,167,91
64514,130,137
64515,130,63
64516,53,179
64517,92,138
64518,161,50
64519,79,152
64520,194,194
64521,103,82
64522,138,102
64523,110,103
64524,199,106
64525,161,64
64526,63,163
64527,155,21
64528,45,198
64529,173,83
64530,129,106
64531,113,93
64532,52,191
64533,130,6
64534,133,85
64535,79,18
64536,94,25
64537,144,21
64538,172,49
64539,80,83
64540,100,26
64541,177,92
64542,120,84
64543,115,96
64544,141,107
64545,169,66
64546,124,91
64547,134,77
64548,75,113
64549,149,75
64550,156,88
64551,132,100
64552,121,102
64553,127,95
64554,66,145
64555,137,101
64556,99,73
64557,171,55
64558,164,89
64559,134,63
64560,87,108
64561,132,39
64562,147,103
64563,135,85
64564,134,71
64565,88,133
64566,175,5
64567,125,101
64568,155,67
64569,195,88
64570,108,77
64571,74,113
64572,135,87
64573,104,34
64574,122,27
64575,91,16
64576,152,96
64577,189,70
64578,103,78
64579,121,78
64580,82,131
64581,69,167
64582,92,131
64583,157,91
64584,38,4
64585,149,78
64586,47,185
64587,152,70
64588,153,51
64589,96,12
64590,149,82
64591,103,30
64592,135,84
64593,138,80
64594,163,88
64595,137,107
64596,151,68
64597,152,109
64598,151,76
64599,189,48
64600,65,117
64601,173,121
64602,122,83
64603,156,89
64604,126,126
64605,71,9
64606,72,126
64607,122,12
64608,196,121
64609,182,73
64610,134,92
64611,146,96
64612,177,115
64613,168,62
64614,176,88
64615,107,123
64616,69,104
64617,73,18
64618,121,92
64619,61,174
64620,116,127
64621,170,71
64622,138,76
64623,166,64
64624,132,58
64625,109,113
64626,163,48
64627,136,98
64628,107,123
64629,129,77
64630,113,100
64631,118,87
64632,85,106
64633,153,98
64634,115,137
64635,132,98
64636,149,51
64637,88,106
64638,183,32
64639,138,89
64640,99,117
64641,177,123
64642,176,23
64643,72,93
64644,173,23
64645,181,103
64646,178,44
64647,82,90
64648,142,79
64649,109,35
64650,127,58
64651,127,101
64652,194,87
64653,99,26
64654,140,83
64655,159,57
64656,126,107
64657,193,188
64658,168,88
64659,76,14
64660,47,178
64661,63,15
64662,149,70
64663,117,93
64664,16,10
64665,44,159
64666,141,67
64667,128,56
64668,158,78
64669,149,124
64670,120,93
64671,128,67
64672,105,132
64673,197,57
64674,98,125
64675,147,87
64676,127,132
64677,69,80
64678,69,81
64679,154,100
64680,136,105
64681,96,103
64682,70,163
64683,99,83
64684,105,108
64685,109,3
64686,141,73
64687,49,74
64688,139,102
64689,22,136
64690,182,119
64691,150,117
64692,46,177
64693,130,101
64694,123,82
64695,125,112
64696,82,87
64697,141,85
64698,141,102
64699,195,126
64700,191,183
64701,111,101
64702,82,19
64703,127,99
64704,159,65
64705,192,11
64706,169,76
64707,132,1
64708,144,21
64709,97,134
64710,83,113
64711,96,84
64712,132,67
64713,152,60
64714,174,79
64715,121,131
64716,153,104
64717,54,181
64718,137,101
64719,122,130
64720,128,106
64721,85,118
64722,140,89
64723,142,39
64724,192,56
64725,93,104
64726,100,102
64727,36,3
64728,133,99
64729,174,153
64730,136,56
64731,135,101
64732,105,36
64733,159,77
64734,102,120
64735,137,85
64736,103,105
64737,113,125
64738,106,23
64739,133,72
64740,151,101
64741,112,65
64742,190,102
64743,118,117
64744,181,74
64745,162,8
64746,82,134
64747,92,132
64748,99,30
64749,106,6
64750,87,134
64751,152,68
64752,166,46
64753,142,92
64754,148,82
64755,193,72
64756,196,58
64757,178,46
64758,115,103
64759,65,171
64760,66,172
64761,108,82
64762,154,113
64763,163,66
64764,77,91
64765,151,62
64766,82,26
64767,130,46
64768,121,70
64769,171,85
64770,90,102
64771,111,74
64772,143,43
64773,38,3
64774,88,30
64775,177,13
64776,180,89
64777,127,71
64778,111,103
64779,129,49
64780,62,166
64781,137,97
64782,88,15
64783,117,99
64784,91,16
64785,35,3
64786,166,39
64787,149,88
64788,181,57
64789,157,92
64790,145,89
64791,153,133
64792,158,108
64793,139,59
64794,102,12
64795,174,46
64796,149,75
64797,151,107
64798,94,82
64799,138,95
64800,119,116
64801,66,19
64802,175,7
64803,150,73
64804,75,16
64805,74,63
64806,121,122
64807,107,130
64808,196,30
64809,77,114
64810,123,79
64811,118,42
64812,96,104
64813,138,63
64814,53,182
64815,135,65
64816,60,138
64817,152,27
64818,41,182
64819,136,88
64820,185,49
64821,69,177
64822,20,8
64823,129,99
64824,105,116
64825,44,157
64826,49,175
64827,89,114
64828,141,101
64829,148,70
64830,159,30
64831,173,29
64832,161,75
64833,130,66
64834,146,92
64835,154,68
64836,190,55
64837,121,20
64838,79,86
64839,133,78
64840,158,40
64841,137,72
64842,75,136
64843,115,91
64844,179,19
64845,132,78
64846,156,107
64847,154,106
64848,134,48
64849,163,160
64850,135,103
64851,96,103
64852,141,105
64853,132,101
64854,162,96
64855,107,128
64856,130,93
64857,89,18
64858,109,120
64859,61,171
64860,88,86
64861,108,134
64862,142,92
64863,131,77
64864,166,71
64865,126,70
64866,141,101
64867,119,71
64868,133,65
64869,109,131
64870,111,82
64871,96,111
64872,72,98
64873,185,21
64874,85,28
64875,108,13
64876,138,66
64877,129,100
64878,127,92
64879,174,69
64880,161,51
64881,121,104
64882,93,24
64883,171,84
64884,183,44
64885,62,105
64886,145,21
64887,183,31
64888,73,19
64889,50,179
64890,167,74
64891,113,28
64892,199,83
64893,56,184
64894,61,11
64895,119,90
64896,135,77
64897,168,123
64898,106,136
64899,74,97
64900,55,8
64901,111,79
64902,130,136
64903,172,49
64904,146,21
64905,182,71
64906,165,86
64907,165,50
64908,134,109
64909,76,72
64910,169,75
64911,96,133
64912,107,99
64913,97,74
64914,184,49
64915,55,82
64916,98,6
64917,174,23
64918,136,108
64919,103,111
64920,182,68
64921,91,16
64922,170,83
64923,74,24
64924,174,74
64925,97,119
64926,181,101
64927,49,185
64928,174,25
64929,76,123
64930,142,82
64931,144,87
64932,74,73
64933,168,88
64934,16,8
64935,152,90
64936,162,55
64937,144,95
64938,148,126
64939,81,110
64940,137,115
64941,132,67
64942,124,45
64943,9,12
64944,141,110
64945,147,90
64946,177,91
64947,128,77
64948,154,81
64949,174,77
64950,148,93
64951,186,101
64952,138,82
64953,144,79
64954,103,127
64955,123,85
64956,123,78
64957,135,82
64958,111,114
64959,174,153
64960,94,25
64961,167,45
64962,158,64
64963,57,187
64964,101,80
64965,148,124
64966,63,83
64967,52,189
64968,73,108
64969,121,42
64970,155,82
64971,129,85
64972,157,97
64973,98,82
64974,146,97
64975,119,47
64976,42,189
64977,65,174
64978,80,106
64979,112,132
64980,167,65
64981,156,61
64982,1,11
64983,139,62
64984,52,173
